2017 Oct 11 16:57:47 [9] INFO  - Dates,Mean Reversion 
2017 Oct 11 16:57:51 [9] INFO  - 10/30/2014 12:00:00 AM,0.00452
2017 Oct 11 16:57:51 [9] INFO  - 10/31/2014 12:00:00 AM,0.00602
2017 Oct 11 16:57:51 [9] INFO  - 11/3/2014 12:00:00 AM,-0.00192
2017 Oct 11 16:57:51 [9] INFO  - 11/4/2014 12:00:00 AM,-0.00735
2017 Oct 11 16:57:51 [9] INFO  - 11/5/2014 12:00:00 AM,0.00518
2017 Oct 11 16:57:51 [9] INFO  - 11/6/2014 12:00:00 AM,0.01275
2017 Oct 11 16:57:51 [9] INFO  - 11/7/2014 12:00:00 AM,0.00364
2017 Oct 11 16:57:51 [9] INFO  - 11/10/2014 12:00:00 AM,-0.00221
2017 Oct 11 16:57:51 [9] INFO  - 11/11/2014 12:00:00 AM,-0.0028
2017 Oct 11 16:57:51 [9] INFO  - 11/12/2014 12:00:00 AM,0.00274
2017 Oct 11 16:57:51 [9] INFO  - 11/13/2014 12:00:00 AM,0.0005
2017 Oct 11 16:57:51 [9] INFO  - 11/14/2014 12:00:00 AM,0.00485
2017 Oct 11 16:57:51 [9] INFO  - 11/17/2014 12:00:00 AM,-0.00229
2017 Oct 11 16:57:51 [9] INFO  - 11/18/2014 12:00:00 AM,-0.0005
2017 Oct 11 16:57:51 [9] INFO  - 11/19/2014 12:00:00 AM,0.00353
2017 Oct 11 16:57:51 [9] INFO  - 11/20/2014 12:00:00 AM,-0.00205
2017 Oct 11 16:57:51 [9] INFO  - 11/21/2014 12:00:00 AM,0.00664
2017 Oct 11 16:57:51 [9] INFO  - 11/24/2014 12:00:00 AM,-0.0001
2017 Oct 11 16:57:51 [9] INFO  - 11/25/2014 12:00:00 AM,0.00366
2017 Oct 11 16:57:51 [9] INFO  - 11/26/2014 12:00:00 AM,0.00189
2017 Oct 11 16:57:51 [9] INFO  - 11/28/2014 12:00:00 AM,-0.00992
2017 Oct 11 16:57:51 [9] INFO  - 12/1/2014 12:00:00 AM,-0.00203
2017 Oct 11 16:57:51 [9] INFO  - 12/2/2014 12:00:00 AM,0.00393
2017 Oct 11 16:57:51 [9] INFO  - 12/3/2014 12:00:00 AM,-0.00031
2017 Oct 11 16:57:51 [9] INFO  - 12/4/2014 12:00:00 AM,0.00232
2017 Oct 11 16:57:51 [9] INFO  - 12/5/2014 12:00:00 AM,-0.00325
2017 Oct 11 16:57:51 [9] INFO  - 12/8/2014 12:00:00 AM,-0.00619
2017 Oct 11 16:57:51 [9] INFO  - 12/9/2014 12:00:00 AM,-0.0039
2017 Oct 11 16:57:51 [9] INFO  - 12/10/2014 12:00:00 AM,-0.00025
2017 Oct 11 16:57:51 [9] INFO  - 12/11/2014 12:00:00 AM,-0.0017
2017 Oct 11 16:57:51 [9] INFO  - 12/12/2014 12:00:00 AM,-0.005
2017 Oct 11 16:57:51 [9] INFO  - 12/15/2014 12:00:00 AM,0.00023
2017 Oct 11 16:57:51 [9] INFO  - 12/16/2014 12:00:00 AM,0.00852
2017 Oct 11 16:57:51 [9] INFO  - 12/17/2014 12:00:00 AM,0.00084
2017 Oct 11 16:57:51 [9] INFO  - 12/18/2014 12:00:00 AM,0.00916
2017 Oct 11 16:57:51 [9] INFO  - 12/19/2014 12:00:00 AM,0.00122
2017 Oct 11 16:57:51 [9] INFO  - 12/22/2014 12:00:00 AM,0.00481
2017 Oct 11 16:57:51 [9] INFO  - 12/23/2014 12:00:00 AM,0.00271
2017 Oct 11 16:57:51 [9] INFO  - 12/24/2014 12:00:00 AM,0.00013
2017 Oct 11 16:57:51 [9] INFO  - 12/26/2014 12:00:00 AM,
2017 Oct 11 16:57:51 [9] INFO  - 12/29/2014 12:00:00 AM,0.00285
2017 Oct 11 16:57:51 [9] INFO  - 12/30/2014 12:00:00 AM,-0.00302
2017 Oct 11 16:57:51 [9] INFO  - 12/31/2014 12:00:00 AM,-0.00037
2017 Oct 11 16:57:51 [9] INFO  - 1/2/2015 12:00:00 AM,0.00279
2017 Oct 11 16:57:51 [9] INFO  - 1/5/2015 12:00:00 AM,-0.00236
2017 Oct 11 16:57:51 [9] INFO  - 1/6/2015 12:00:00 AM,-0.00385
2017 Oct 11 16:57:51 [9] INFO  - 1/7/2015 12:00:00 AM,-0.00386
2017 Oct 11 16:57:51 [9] INFO  - 1/8/2015 12:00:00 AM,0.00057
2017 Oct 11 16:57:51 [9] INFO  - 1/9/2015 12:00:00 AM,-0.00281
2017 Oct 11 16:57:51 [9] INFO  - 1/12/2015 12:00:00 AM,-0.00837
2017 Oct 11 16:57:51 [9] INFO  - 1/13/2015 12:00:00 AM,0.00546
2017 Oct 11 16:57:51 [9] INFO  - 1/14/2015 12:00:00 AM,-0.00247
2017 Oct 11 16:57:51 [9] INFO  - 1/15/2015 12:00:00 AM,0.00457
2017 Oct 11 16:57:51 [9] INFO  - 1/16/2015 12:00:00 AM,-0.01034
2017 Oct 11 16:57:51 [9] INFO  - 1/20/2015 12:00:00 AM,0.0019
2017 Oct 11 16:57:51 [9] INFO  - 1/21/2015 12:00:00 AM,0.00397
2017 Oct 11 16:57:51 [9] INFO  - 1/22/2015 12:00:00 AM,-0.00046
2017 Oct 11 16:57:51 [9] INFO  - 1/23/2015 12:00:00 AM,-0.00337
2017 Oct 11 16:57:51 [9] INFO  - 1/26/2015 12:00:00 AM,0.00587
2017 Oct 11 16:57:51 [9] INFO  - 1/27/2015 12:00:00 AM,-0.00057
2017 Oct 11 16:57:51 [9] INFO  - 1/28/2015 12:00:00 AM,0.0011
2017 Oct 11 16:57:51 [9] INFO  - 1/29/2015 12:00:00 AM,0.00121
2017 Oct 11 16:57:51 [9] INFO  - 1/30/2015 12:00:00 AM,-0.003
2017 Oct 11 16:57:51 [9] INFO  - 2/2/2015 12:00:00 AM,0.00318
2017 Oct 11 16:57:51 [9] INFO  - 2/3/2015 12:00:00 AM,0.00137
2017 Oct 11 16:57:51 [9] INFO  - 2/4/2015 12:00:00 AM,-0.01101
2017 Oct 11 16:57:51 [9] INFO  - 2/5/2015 12:00:00 AM,0.00416
2017 Oct 11 16:57:51 [9] INFO  - 2/6/2015 12:00:00 AM,-0.00321
2017 Oct 11 16:57:51 [9] INFO  - 2/9/2015 12:00:00 AM,0.0031
2017 Oct 11 16:57:51 [9] INFO  - 2/10/2015 12:00:00 AM,0.00396
2017 Oct 11 16:57:51 [9] INFO  - 2/11/2015 12:00:00 AM,0.00042
2017 Oct 11 16:57:51 [9] INFO  - 2/12/2015 12:00:00 AM,-0.00578
2017 Oct 11 16:57:51 [9] INFO  - 2/13/2015 12:00:00 AM,0.00555
2017 Oct 11 16:57:51 [9] INFO  - 2/17/2015 12:00:00 AM,0.00345
2017 Oct 11 16:57:51 [9] INFO  - 2/18/2015 12:00:00 AM,-0.00011
2017 Oct 11 16:57:51 [9] INFO  - 2/19/2015 12:00:00 AM,-0.0001
2017 Oct 11 16:57:51 [9] INFO  - 2/20/2015 12:00:00 AM,0.00185
2017 Oct 11 16:57:51 [9] INFO  - 2/23/2015 12:00:00 AM,-0.00348
2017 Oct 11 16:57:51 [9] INFO  - 2/24/2015 12:00:00 AM,0.0023
2017 Oct 11 16:57:51 [9] INFO  - 2/25/2015 12:00:00 AM,0.00262
2017 Oct 11 16:57:51 [9] INFO  - 2/26/2015 12:00:00 AM,-0.00416
2017 Oct 11 16:57:51 [9] INFO  - 2/27/2015 12:00:00 AM,0.00331
2017 Oct 11 16:57:51 [9] INFO  - 3/2/2015 12:00:00 AM,-0.00062
2017 Oct 11 16:57:51 [9] INFO  - 3/3/2015 12:00:00 AM,0.00307
2017 Oct 11 16:57:51 [9] INFO  - 3/4/2015 12:00:00 AM,-0.00167
2017 Oct 11 16:57:51 [9] INFO  - 3/5/2015 12:00:00 AM,0.0017
2017 Oct 11 16:57:51 [9] INFO  - 3/6/2015 12:00:00 AM,-0.00279
2017 Oct 11 16:57:51 [9] INFO  - 3/9/2015 12:00:00 AM,-0.00378
2017 Oct 11 16:57:51 [9] INFO  - 3/10/2015 12:00:00 AM,0.00075
2017 Oct 11 16:57:51 [9] INFO  - 3/11/2015 12:00:00 AM,-0.00168
2017 Oct 11 16:57:51 [9] INFO  - 3/12/2015 12:00:00 AM,-0.0083
2017 Oct 11 16:57:51 [9] INFO  - 3/13/2015 12:00:00 AM,0.00055
2017 Oct 11 16:57:51 [9] INFO  - 3/16/2015 12:00:00 AM,-0.00436
2017 Oct 11 16:57:51 [9] INFO  - 3/17/2015 12:00:00 AM,0.0016
2017 Oct 11 16:57:51 [9] INFO  - 3/18/2015 12:00:00 AM,0.00716
2017 Oct 11 16:57:51 [9] INFO  - 3/19/2015 12:00:00 AM,0.00052
2017 Oct 11 16:57:51 [9] INFO  - 3/20/2015 12:00:00 AM,0.00411
2017 Oct 11 16:57:51 [9] INFO  - 3/23/2015 12:00:00 AM,-0.00356
2017 Oct 11 16:57:51 [9] INFO  - 3/24/2015 12:00:00 AM,-0.00018
2017 Oct 11 16:57:51 [9] INFO  - 3/25/2015 12:00:00 AM,0.01282
2017 Oct 11 16:57:51 [9] INFO  - 3/26/2015 12:00:00 AM,0.0011
2017 Oct 11 16:57:51 [9] INFO  - 3/27/2015 12:00:00 AM,-0.00292
2017 Oct 11 16:57:51 [9] INFO  - 3/30/2015 12:00:00 AM,-0.00447
2017 Oct 11 16:57:51 [9] INFO  - 3/31/2015 12:00:00 AM,0.00133
2017 Oct 11 16:57:51 [9] INFO  - 4/1/2015 12:00:00 AM,0.00681
2017 Oct 11 16:57:51 [9] INFO  - 4/2/2015 12:00:00 AM,-0.00106
2017 Oct 11 16:57:51 [9] INFO  - 4/6/2015 12:00:00 AM,
2017 Oct 11 16:57:51 [9] INFO  - 4/7/2015 12:00:00 AM,0.00891
2017 Oct 11 16:57:51 [9] INFO  - 4/8/2015 12:00:00 AM,0.00192
2017 Oct 11 16:57:51 [9] INFO  - 4/9/2015 12:00:00 AM,-0.00056
2017 Oct 11 16:57:51 [9] INFO  - 4/10/2015 12:00:00 AM,-0.00208
2017 Oct 11 16:57:51 [9] INFO  - 4/13/2015 12:00:00 AM,0.00631
2017 Oct 11 16:57:51 [9] INFO  - 4/14/2015 12:00:00 AM,-5E-05
2017 Oct 11 16:57:51 [9] INFO  - 4/15/2015 12:00:00 AM,0.00659
2017 Oct 11 16:57:51 [9] INFO  - 4/16/2015 12:00:00 AM,0.00299
2017 Oct 11 16:57:51 [9] INFO  - 4/17/2015 12:00:00 AM,0.00702
2017 Oct 11 16:57:51 [9] INFO  - 4/20/2015 12:00:00 AM,0.00288
2017 Oct 11 16:57:51 [9] INFO  - 4/21/2015 12:00:00 AM,-0.00214
2017 Oct 11 16:57:51 [9] INFO  - 4/22/2015 12:00:00 AM,0.00535
2017 Oct 11 16:57:51 [9] INFO  - 4/23/2015 12:00:00 AM,-0.0008
2017 Oct 11 16:57:51 [9] INFO  - 4/24/2015 12:00:00 AM,0.0057
2017 Oct 11 16:57:51 [9] INFO  - 4/27/2015 12:00:00 AM,-0.00061
2017 Oct 11 16:57:51 [9] INFO  - 4/28/2015 12:00:00 AM,0.00092
2017 Oct 11 16:57:51 [9] INFO  - 4/29/2015 12:00:00 AM,0.00725
2017 Oct 11 16:57:51 [9] INFO  - 4/30/2015 12:00:00 AM,-0.00116
2017 Oct 11 16:57:51 [9] INFO  - 5/1/2015 12:00:00 AM,
2017 Oct 11 16:57:51 [9] INFO  - 5/4/2015 12:00:00 AM,0.00122
2017 Oct 11 16:57:51 [9] INFO  - 5/5/2015 12:00:00 AM,-0.0019
2017 Oct 11 16:57:51 [9] INFO  - 5/6/2015 12:00:00 AM,0.00081
2017 Oct 11 16:57:51 [9] INFO  - 5/7/2015 12:00:00 AM,-0.00068
2017 Oct 11 16:57:51 [9] INFO  - 5/8/2015 12:00:00 AM,0.0025
2017 Oct 11 16:57:51 [9] INFO  - 5/11/2015 12:00:00 AM,-0.00188
2017 Oct 11 16:57:51 [9] INFO  - 5/12/2015 12:00:00 AM,-0.00346
2017 Oct 11 16:57:51 [9] INFO  - 5/13/2015 12:00:00 AM,0.00203
2017 Oct 11 16:57:51 [9] INFO  - 5/14/2015 12:00:00 AM,0.00477
2017 Oct 11 16:57:51 [9] INFO  - 5/15/2015 12:00:00 AM,0.00058
2017 Oct 11 16:57:51 [9] INFO  - 5/18/2015 12:00:00 AM,0.00042
2017 Oct 11 16:57:51 [9] INFO  - 5/19/2015 12:00:00 AM,0.00077
2017 Oct 11 16:57:51 [9] INFO  - 5/20/2015 12:00:00 AM,-0.00446
2017 Oct 11 16:57:51 [9] INFO  - 5/21/2015 12:00:00 AM,0.00149
2017 Oct 11 16:57:51 [9] INFO  - 5/22/2015 12:00:00 AM,-0.00272
2017 Oct 11 16:57:51 [9] INFO  - 5/25/2015 12:00:00 AM,
2017 Oct 11 16:57:51 [9] INFO  - 5/26/2015 12:00:00 AM,-0.00471
2017 Oct 11 16:57:51 [9] INFO  - 5/27/2015 12:00:00 AM,-0.01076
2017 Oct 11 16:57:51 [9] INFO  - 5/28/2015 12:00:00 AM,-0.00056
2017 Oct 11 16:57:51 [9] INFO  - 5/29/2015 12:00:00 AM,-0.00691
2017 Oct 11 16:57:51 [9] INFO  - 6/1/2015 12:00:00 AM,0.00082
2017 Oct 11 16:57:51 [9] INFO  - 6/2/2015 12:00:00 AM,0.003
2017 Oct 11 16:57:51 [9] INFO  - 6/3/2015 12:00:00 AM,0.00096
2017 Oct 11 16:57:51 [9] INFO  - 6/4/2015 12:00:00 AM,0.00023
2017 Oct 11 16:57:51 [9] INFO  - 6/5/2015 12:00:00 AM,9E-05
2017 Oct 11 16:57:51 [9] INFO  - 6/8/2015 12:00:00 AM,-0.0002
2017 Oct 11 16:57:51 [9] INFO  - 6/9/2015 12:00:00 AM,-0.00269
2017 Oct 11 16:57:51 [9] INFO  - 6/10/2015 12:00:00 AM,0.00036
2017 Oct 11 16:57:51 [9] INFO  - 6/11/2015 12:00:00 AM,0.0011
2017 Oct 11 16:57:51 [9] INFO  - 6/12/2015 12:00:00 AM,-0.00302
2017 Oct 11 16:57:51 [9] INFO  - 6/15/2015 12:00:00 AM,-0.00249
2017 Oct 11 16:57:51 [9] INFO  - 6/16/2015 12:00:00 AM,-0.00231
2017 Oct 11 16:57:51 [9] INFO  - 6/17/2015 12:00:00 AM,0.00229
2017 Oct 11 16:57:51 [9] INFO  - 6/18/2015 12:00:00 AM,0.00385
2017 Oct 11 16:57:51 [9] INFO  - 6/19/2015 12:00:00 AM,-0.0018
2017 Oct 11 16:57:51 [9] INFO  - 6/22/2015 12:00:00 AM,-0.00445
2017 Oct 11 16:57:51 [9] INFO  - 6/23/2015 12:00:00 AM,-0.00474
2017 Oct 11 16:57:51 [9] INFO  - 6/24/2015 12:00:00 AM,-0.00248
2017 Oct 11 16:57:51 [9] INFO  - 6/25/2015 12:00:00 AM,-0.01402
2017 Oct 11 16:57:51 [9] INFO  - 6/26/2015 12:00:00 AM,-0.00799
2017 Oct 11 16:57:51 [9] INFO  - 6/29/2015 12:00:00 AM,-0.00044
2017 Oct 11 16:57:51 [9] INFO  - 6/30/2015 12:00:00 AM,-0.00183
2017 Oct 11 16:57:51 [9] INFO  - 7/1/2015 12:00:00 AM,-0.00209
2017 Oct 11 16:57:51 [9] INFO  - 7/2/2015 12:00:00 AM,-0.00052
2017 Oct 11 16:57:51 [9] INFO  - 7/3/2015 12:00:00 AM,
2017 Oct 11 16:57:51 [9] INFO  - 7/6/2015 12:00:00 AM,0.00266
2017 Oct 11 16:57:51 [9] INFO  - 7/7/2015 12:00:00 AM,0.00464
2017 Oct 11 16:57:51 [9] INFO  - 7/8/2015 12:00:00 AM,0.00415
2017 Oct 11 16:57:51 [9] INFO  - 7/9/2015 12:00:00 AM,-9E-05
2017 Oct 11 16:57:51 [9] INFO  - 7/10/2015 12:00:00 AM,-0.00108
2017 Oct 11 16:57:51 [9] INFO  - 7/13/2015 12:00:00 AM,-0.00647
2017 Oct 11 16:57:51 [9] INFO  - 7/14/2015 12:00:00 AM,0.00091
2017 Oct 11 16:57:51 [9] INFO  - 7/15/2015 12:00:00 AM,-0.00019
2017 Oct 11 16:57:51 [9] INFO  - 7/16/2015 12:00:00 AM,-0.0045
2017 Oct 11 16:57:51 [9] INFO  - 7/17/2015 12:00:00 AM,-0.00101
2017 Oct 11 16:57:51 [9] INFO  - 7/20/2015 12:00:00 AM,0.00229
2017 Oct 11 16:57:51 [9] INFO  - 7/21/2015 12:00:00 AM,-0.00527
2017 Oct 11 16:57:51 [9] INFO  - 7/22/2015 12:00:00 AM,-0.00381
2017 Oct 11 16:57:51 [9] INFO  - 7/23/2015 12:00:00 AM,-0.00121
2017 Oct 11 16:57:51 [9] INFO  - 7/24/2015 12:00:00 AM,-0.00609
2017 Oct 11 16:57:51 [9] INFO  - 7/27/2015 12:00:00 AM,0.00331
2017 Oct 11 16:57:51 [9] INFO  - 7/28/2015 12:00:00 AM,0.00282
2017 Oct 11 16:57:51 [9] INFO  - 7/29/2015 12:00:00 AM,0.00414
2017 Oct 11 16:57:51 [9] INFO  - 7/30/2015 12:00:00 AM,-0.00507
2017 Oct 11 16:57:51 [9] INFO  - 7/31/2015 12:00:00 AM,-0.00113
2017 Oct 11 16:57:51 [9] INFO  - 8/3/2015 12:00:00 AM,-0.00236
2017 Oct 11 16:57:51 [9] INFO  - 8/4/2015 12:00:00 AM,-0.00417
2017 Oct 11 16:57:51 [9] INFO  - 8/5/2015 12:00:00 AM,0.0008
2017 Oct 11 16:57:51 [9] INFO  - 8/6/2015 12:00:00 AM,0.00303
2017 Oct 11 16:57:51 [9] INFO  - 8/7/2015 12:00:00 AM,0.00212
2017 Oct 11 16:57:51 [9] INFO  - 8/10/2015 12:00:00 AM,1E-05
2017 Oct 11 16:57:51 [9] INFO  - 8/11/2015 12:00:00 AM,-0.00567
2017 Oct 11 16:57:51 [9] INFO  - 8/12/2015 12:00:00 AM,0.00077
2017 Oct 11 16:57:51 [9] INFO  - 8/13/2015 12:00:00 AM,-0.00252
2017 Oct 11 16:57:51 [9] INFO  - 8/14/2015 12:00:00 AM,-0.00207
2017 Oct 11 16:57:51 [9] INFO  - 8/17/2015 12:00:00 AM,-0.00072
2017 Oct 11 16:57:51 [9] INFO  - 8/18/2015 12:00:00 AM,0.0015
2017 Oct 11 16:57:51 [9] INFO  - 8/19/2015 12:00:00 AM,9E-05
2017 Oct 11 16:57:51 [9] INFO  - 8/20/2015 12:00:00 AM,0.00437
2017 Oct 11 16:57:51 [9] INFO  - 8/21/2015 12:00:00 AM,0.00697
2017 Oct 11 16:57:51 [9] INFO  - 8/24/2015 12:00:00 AM,0.00584
2017 Oct 11 16:57:51 [9] INFO  - 8/25/2015 12:00:00 AM,-0.01066
2017 Oct 11 16:57:51 [9] INFO  - 8/26/2015 12:00:00 AM,-0.00256
2017 Oct 11 16:57:51 [9] INFO  - 8/27/2015 12:00:00 AM,0.00109
2017 Oct 11 16:57:51 [9] INFO  - 8/28/2015 12:00:00 AM,-0.00114
2017 Oct 11 16:57:51 [9] INFO  - 8/31/2015 12:00:00 AM,-0.00576
2017 Oct 11 16:57:51 [9] INFO  - 9/1/2015 12:00:00 AM,-0.00084
2017 Oct 11 16:57:51 [9] INFO  - 9/2/2015 12:00:00 AM,-0.0048
2017 Oct 11 16:57:51 [9] INFO  - 9/3/2015 12:00:00 AM,0.00196
2017 Oct 11 16:57:51 [9] INFO  - 9/4/2015 12:00:00 AM,-0.00543
2017 Oct 11 16:57:51 [9] INFO  - 9/7/2015 12:00:00 AM,
2017 Oct 11 16:57:51 [9] INFO  - 9/8/2015 12:00:00 AM,0.00122
2017 Oct 11 16:57:51 [9] INFO  - 9/9/2015 12:00:00 AM,0.00291
2017 Oct 11 16:57:51 [9] INFO  - 9/10/2015 12:00:00 AM,-0.00549
2017 Oct 11 16:57:51 [9] INFO  - 9/11/2015 12:00:00 AM,-0.00139
2017 Oct 11 16:57:51 [9] INFO  - 9/14/2015 12:00:00 AM,-0.00111
2017 Oct 11 16:57:51 [9] INFO  - 9/15/2015 12:00:00 AM,0.00093
2017 Oct 11 16:57:51 [9] INFO  - 9/16/2015 12:00:00 AM,0.00101
2017 Oct 11 16:57:51 [9] INFO  - 9/17/2015 12:00:00 AM,0.00036
2017 Oct 11 16:57:51 [9] INFO  - 9/18/2015 12:00:00 AM,-0.00141
2017 Oct 11 16:57:51 [9] INFO  - 9/21/2015 12:00:00 AM,0.00054
2017 Oct 11 16:57:51 [9] INFO  - 9/22/2015 12:00:00 AM,0.00106
2017 Oct 11 16:57:51 [9] INFO  - 9/23/2015 12:00:00 AM,-0.00711
2017 Oct 11 16:57:51 [9] INFO  - 9/24/2015 12:00:00 AM,-0.00176
2017 Oct 11 16:57:51 [9] INFO  - 9/25/2015 12:00:00 AM,-0.00524
2017 Oct 11 16:57:51 [9] INFO  - 9/28/2015 12:00:00 AM,0.00129
2017 Oct 11 16:57:51 [9] INFO  - 9/29/2015 12:00:00 AM,0.01089
2017 Oct 11 16:57:51 [9] INFO  - 9/30/2015 12:00:00 AM,-0.00136
2017 Oct 11 16:57:51 [9] INFO  - 10/1/2015 12:00:00 AM,0.00455
2017 Oct 11 16:57:51 [9] INFO  - 10/2/2015 12:00:00 AM,0.00306
2017 Oct 11 16:57:51 [9] INFO  - 10/5/2015 12:00:00 AM,0.00797
2017 Oct 11 16:57:51 [9] INFO  - 10/6/2015 12:00:00 AM,-0.00191
2017 Oct 11 16:57:51 [9] INFO  - 10/7/2015 12:00:00 AM,0.00778
2017 Oct 11 16:57:51 [9] INFO  - 10/8/2015 12:00:00 AM,-0.00057
2017 Oct 11 16:57:51 [9] INFO  - 10/9/2015 12:00:00 AM,0.00657
2017 Oct 11 16:57:51 [9] INFO  - 10/12/2015 12:00:00 AM,8E-05
2017 Oct 11 16:57:51 [9] INFO  - 10/13/2015 12:00:00 AM,0.00315
2017 Oct 11 16:57:51 [9] INFO  - 10/14/2015 12:00:00 AM,-0.00446
2017 Oct 11 16:57:51 [9] INFO  - 10/15/2015 12:00:00 AM,0.00694
2017 Oct 11 16:57:51 [9] INFO  - 10/16/2015 12:00:00 AM,0.0031
2017 Oct 11 16:57:51 [9] INFO  - 10/19/2015 12:00:00 AM,-0.00302
2017 Oct 11 16:57:51 [9] INFO  - 10/20/2015 12:00:00 AM,0.00417
2017 Oct 11 16:57:51 [9] INFO  - 10/21/2015 12:00:00 AM,0.0005
2017 Oct 11 16:57:51 [9] INFO  - 10/22/2015 12:00:00 AM,0.01168
2017 Oct 11 16:57:51 [9] INFO  - 10/23/2015 12:00:00 AM,-0.00279
2017 Oct 11 16:57:51 [9] INFO  - 10/26/2015 12:00:00 AM,-0.0016
2017 Oct 11 16:57:51 [9] INFO  - 10/27/2015 12:00:00 AM,-0.00851
2017 Oct 11 16:57:51 [9] INFO  - 10/28/2015 12:00:00 AM,0.00644
2017 Oct 11 16:57:51 [9] INFO  - 10/29/2015 12:00:00 AM,0.00209
2017 Oct 11 16:57:51 [9] INFO  - 10/30/2015 12:00:00 AM,-0.01082
2017 Oct 11 16:57:51 [9] INFO  - 11/2/2015 12:00:00 AM,-0.00098
2017 Oct 11 16:57:51 [9] INFO  - 11/3/2015 12:00:00 AM,0.00467
2017 Oct 11 16:57:51 [9] INFO  - 11/4/2015 12:00:00 AM,0.00056
2017 Oct 11 16:57:51 [9] INFO  - 11/5/2015 12:00:00 AM,-0.00352
2017 Oct 11 16:57:51 [9] INFO  - 11/6/2015 12:00:00 AM,0.00098
2017 Oct 11 16:57:51 [9] INFO  - 11/9/2015 12:00:00 AM,-0.00065
2017 Oct 11 16:57:51 [9] INFO  - 11/10/2015 12:00:00 AM,-0.00155
2017 Oct 11 16:57:51 [9] INFO  - 11/11/2015 12:00:00 AM,0.00086
2017 Oct 11 16:57:51 [9] INFO  - 11/12/2015 12:00:00 AM,0.00147
2017 Oct 11 16:57:51 [9] INFO  - 11/13/2015 12:00:00 AM,2E-05
2017 Oct 11 16:57:51 [9] INFO  - 11/16/2015 12:00:00 AM,0.00735
2017 Oct 11 16:57:51 [9] INFO  - 11/17/2015 12:00:00 AM,0
2017 Oct 11 16:57:51 [9] INFO  - 11/18/2015 12:00:00 AM,0.00635
2017 Oct 11 16:57:51 [9] INFO  - 11/19/2015 12:00:00 AM,8E-05
2017 Oct 11 16:57:51 [9] INFO  - 11/20/2015 12:00:00 AM,0.00036
2017 Oct 11 16:57:51 [9] INFO  - 11/23/2015 12:00:00 AM,-0.00192
2017 Oct 11 16:57:51 [9] INFO  - 11/24/2015 12:00:00 AM,6E-05
2017 Oct 11 16:57:51 [9] INFO  - 11/25/2015 12:00:00 AM,0.00102
2017 Oct 11 16:57:51 [9] INFO  - 11/26/2015 12:00:00 AM,
2017 Oct 11 16:57:51 [9] INFO  - 11/27/2015 12:00:00 AM,0.00067
2017 Oct 11 16:57:51 [9] INFO  - 11/30/2015 12:00:00 AM,0.00112
2017 Oct 11 16:57:51 [9] INFO  - 12/1/2015 12:00:00 AM,0.00235
2017 Oct 11 16:57:51 [9] INFO  - 12/2/2015 12:00:00 AM,-0.00258
2017 Oct 11 16:57:51 [9] INFO  - 12/3/2015 12:00:00 AM,0.00049
2017 Oct 11 16:57:51 [9] INFO  - 12/4/2015 12:00:00 AM,0.00077
2017 Oct 11 16:57:51 [9] INFO  - 12/7/2015 12:00:00 AM,-0.00408
2017 Oct 11 16:57:51 [9] INFO  - 12/8/2015 12:00:00 AM,-0.00112
2017 Oct 11 16:57:51 [9] INFO  - 12/9/2015 12:00:00 AM,-0.00078
2017 Oct 11 16:57:51 [9] INFO  - 12/10/2015 12:00:00 AM,-0.00185
2017 Oct 11 16:57:51 [9] INFO  - 12/11/2015 12:00:00 AM,-0.00114
2017 Oct 11 16:57:51 [9] INFO  - 12/14/2015 12:00:00 AM,0.00262
2017 Oct 11 16:57:51 [9] INFO  - 12/15/2015 12:00:00 AM,0.0024
2017 Oct 11 16:57:51 [9] INFO  - 12/16/2015 12:00:00 AM,-0.00249
2017 Oct 11 16:57:51 [9] INFO  - 12/17/2015 12:00:00 AM,0.00024
2017 Oct 11 16:57:51 [9] INFO  - 12/18/2015 12:00:00 AM,-0.00227
2017 Oct 11 16:57:51 [9] INFO  - 12/21/2015 12:00:00 AM,0.00102
2017 Oct 11 16:57:51 [9] INFO  - 12/22/2015 12:00:00 AM,0.00249
2017 Oct 11 16:57:51 [9] INFO  - 12/23/2015 12:00:00 AM,-0.00059
2017 Oct 11 16:57:51 [9] INFO  - 12/24/2015 12:00:00 AM,-0.00188
2017 Oct 11 16:57:51 [9] INFO  - 12/25/2015 12:00:00 AM,
2017 Oct 11 16:57:51 [9] INFO  - 12/28/2015 12:00:00 AM,0.00042
2017 Oct 11 16:57:51 [9] INFO  - 12/29/2015 12:00:00 AM,-0.0005
2017 Oct 11 16:57:51 [9] INFO  - 12/30/2015 12:00:00 AM,0.00061
2017 Oct 11 16:57:51 [9] INFO  - 12/31/2015 12:00:00 AM,-0.00297
2017 Oct 11 16:57:51 [9] INFO  - 1/4/2016 12:00:00 AM,0.00027
2017 Oct 11 16:57:51 [9] INFO  - 1/5/2016 12:00:00 AM,0.00111
2017 Oct 11 16:57:51 [9] INFO  - 1/6/2016 12:00:00 AM,-0.00012
2017 Oct 11 16:57:51 [9] INFO  - 1/7/2016 12:00:00 AM,-0.0022
2017 Oct 11 16:57:51 [9] INFO  - 1/8/2016 12:00:00 AM,-0.00344
2017 Oct 11 16:57:51 [9] INFO  - 1/11/2016 12:00:00 AM,0.00629
2017 Oct 11 16:57:51 [9] INFO  - 1/12/2016 12:00:00 AM,0.00287
2017 Oct 11 16:57:51 [9] INFO  - 1/13/2016 12:00:00 AM,0.00799
